date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,quarter,is_weekend,cpu_usage_lag1,cpu_usage_lag3,cpu_usage_lag7,rolling_mean_7,rolling_max_7,rolling_min_7,rolling_mean_30,rolling_max_30,rolling_min_30,cpu_utilization
2023-02-08,North Europe,Container,65,1210,481,100.87,0.97,0,2,2,1,0,70.0,96.0,71.0,77.14285714285714,96.0,56.0,79.93333333333334,98.0,50.0,0.6565656565656566
2023-02-08,North Europe,VM,61,988,225,100.87,0.97,0,2,2,1,0,65.0,56.0,96.0,72.14285714285714,96.0,56.0,78.86666666666666,98.0,50.0,0.6161616161616161
2023-02-08,Southeast Asia,Container,56,636,375,100.87,0.97,0,2,2,1,0,61.0,70.0,89.0,67.42857142857143,96.0,56.0,79.03333333333333,98.0,50.0,0.5656565656565656
2023-02-08,West US,Storage,72,873,397,100.87,0.97,0,2,2,1,0,56.0,65.0,68.0,68.0,96.0,56.0,78.46666666666667,98.0,50.0,0.7272727272727273
2023-02-08,East US,VM,86,1567,216,100.87,0.97,0,2,2,1,0,72.0,61.0,96.0,66.57142857142857,86.0,56.0,78.73333333333333,98.0,50.0,0.8686868686868687
2023-02-08,East US,Storage,59,511,279,100.87,0.97,0,2,2,1,0,86.0,56.0,56.0,67.0,86.0,56.0,77.86666666666666,98.0,50.0,0.5959595959595959
2023-02-08,West US,Container,57,965,288,100.87,0.97,0,2,2,1,0,59.0,72.0,70.0,65.14285714285714,86.0,56.0,76.6,98.0,50.0,0.5757575757575758
2023-02-08,West US,VM,80,1160,280,100.87,0.97,0,2,2,1,0,57.0,86.0,65.0,67.28571428571429,86.0,56.0,77.06666666666666,98.0,50.0,0.8080808080808081
2023-02-08,East US,Container,73,838,463,100.87,0.97,0,2,2,1,0,80.0,59.0,61.0,69.0,86.0,56.0,76.23333333333333,96.0,50.0,0.7373737373737373
2023-02-09,Southeast Asia,Storage,82,515,307,100.92,0.8,0,3,2,1,0,73.0,57.0,56.0,72.71428571428571,86.0,57.0,76.0,96.0,50.0,0.8282828282828283
2023-02-09,Southeast Asia,VM,78,1481,409,100.92,0.8,0,3,2,1,0,82.0,80.0,72.0,73.57142857142857,86.0,57.0,75.93333333333334,96.0,50.0,0.7878787878787878
2023-02-09,North Europe,Container,64,996,203,100.92,0.8,0,3,2,1,0,78.0,73.0,86.0,70.42857142857143,82.0,57.0,75.66666666666667,96.0,50.0,0.6464646464646465
2023-02-09,North Europe,Storage,72,863,238,100.92,0.8,0,3,2,1,0,64.0,82.0,59.0,72.28571428571429,82.0,57.0,75.2,96.0,50.0,0.7272727272727273
2023-02-09,North Europe,VM,86,1694,382,100.92,0.8,0,3,2,1,0,72.0,78.0,57.0,76.42857142857143,86.0,64.0,75.16666666666667,96.0,50.0,0.8686868686868687
2023-02-09,Southeast Asia,Container,51,810,426,100.92,0.8,0,3,2,1,0,86.0,64.0,80.0,72.28571428571429,86.0,51.0,73.73333333333333,96.0,50.0,0.5151515151515151
2023-02-09,West US,Storage,84,1119,387,100.92,0.8,0,3,2,1,0,51.0,72.0,73.0,73.85714285714286,86.0,51.0,73.76666666666667,96.0,50.0,0.8484848484848485
2023-02-09,West US,VM,66,1682,351,100.92,0.8,0,3,2,1,0,84.0,86.0,82.0,71.57142857142857,86.0,51.0,72.86666666666666,96.0,50.0,0.6666666666666666
2023-02-09,East US,Container,79,871,302,100.92,0.8,0,3,2,1,0,66.0,51.0,78.0,71.71428571428571,86.0,51.0,72.56666666666666,96.0,50.0,0.797979797979798
2023-02-09,East US,Storage,78,1093,422,100.92,0.8,0,3,2,1,0,79.0,84.0,64.0,73.71428571428571,86.0,51.0,72.1,96.0,50.0,0.7878787878787878
2023-02-09,East US,VM,57,1326,414,100.92,0.8,0,3,2,1,0,78.0,66.0,72.0,71.57142857142857,86.0,51.0,72.33333333333333,96.0,51.0,0.5757575757575758
2023-02-09,West US,Container,94,1621,330,100.92,0.8,0,3,2,1,0,57.0,79.0,86.0,72.71428571428571,94.0,51.0,73.53333333333333,96.0,51.0,0.9494949494949495
2023-02-10,Southeast Asia,Container,86,560,397,97.8,1.04,0,4,2,1,0,94.0,78.0,51.0,77.71428571428571,94.0,57.0,73.9,96.0,51.0,0.8686868686868687
2023-02-10,Southeast Asia,Storage,95,1084,339,97.8,1.04,0,4,2,1,0,86.0,57.0,84.0,79.28571428571429,95.0,57.0,74.23333333333333,96.0,51.0,0.9595959595959596
2023-02-10,Southeast Asia,VM,86,931,392,97.8,1.04,0,4,2,1,0,95.0,94.0,66.0,82.14285714285714,95.0,57.0,74.73333333333333,96.0,51.0,0.8686868686868687
2023-02-10,North Europe,Container,79,823,345,97.8,1.04,0,4,2,1,0,86.0,86.0,79.0,82.14285714285714,95.0,57.0,74.16666666666667,96.0,51.0,0.797979797979798
2023-02-10,North Europe,Storage,79,502,341,97.8,1.04,0,4,2,1,0,79.0,95.0,78.0,82.28571428571429,95.0,57.0,73.83333333333333,96.0,51.0,0.797979797979798
2023-02-10,North Europe,VM,79,1420,264,97.8,1.04,0,4,2,1,0,79.0,86.0,57.0,85.42857142857143,95.0,79.0,74.2,96.0,51.0,0.797979797979798
2023-02-10,West US,Container,93,1762,465,97.8,1.04,0,4,2,1,0,79.0,79.0,94.0,85.28571428571429,95.0,79.0,74.1,95.0,51.0,0.9393939393939394
2023-02-10,West US,VM,98,976,444,97.8,1.04,0,4,2,1,0,93.0,79.0,86.0,87.0,98.0,79.0,75.5,98.0,51.0,0.98989898989899
2023-02-10,East US,Container,81,1562,228,97.8,1.04,0,4,2,1,0,98.0,79.0,95.0,85.0,98.0,79.0,75.86666666666666,98.0,51.0,0.8181818181818182
2023-02-10,East US,VM,91,1045,450,97.8,1.04,0,4,2,1,0,81.0,93.0,86.0,85.71428571428571,98.0,79.0,76.73333333333333,98.0,51.0,0.9191919191919192
2023-02-10,West US,Storage,93,1196,471,97.8,1.04,0,4,2,1,0,91.0,98.0,79.0,87.71428571428571,98.0,79.0,77.8,98.0,51.0,0.9393939393939394
2023-02-10,East US,Storage,62,1664,473,97.8,1.04,0,4,2,1,0,93.0,81.0,79.0,85.28571428571429,98.0,62.0,78.0,98.0,51.0,0.6262626262626263
2023-02-11,Southeast Asia,Container,67,561,344,114.78,0.95,1,5,2,1,1,62.0,91.0,79.0,83.57142857142857,98.0,62.0,77.83333333333333,98.0,51.0,0.6767676767676768
2023-02-11,North Europe,VM,90,1252,458,114.78,0.95,1,5,2,1,1,67.0,93.0,93.0,83.14285714285714,98.0,62.0,77.96666666666667,98.0,51.0,0.9090909090909091
2023-02-11,Southeast Asia,Storage,91,918,377,114.78,0.95,1,5,2,1,1,90.0,62.0,98.0,82.14285714285714,93.0,62.0,79.03333333333333,98.0,51.0,0.9191919191919192
2023-02-11,Southeast Asia,VM,84,1543,440,114.78,0.95,1,5,2,1,1,91.0,67.0,81.0,82.57142857142857,93.0,62.0,79.93333333333334,98.0,51.0,0.8484848484848485
2023-02-11,North Europe,Container,72,1188,208,114.78,0.95,1,5,2,1,1,84.0,90.0,91.0,79.85714285714286,93.0,62.0,79.66666666666667,98.0,51.0,0.7272727272727273
2023-02-11,North Europe,Storage,55,553,246,114.78,0.95,1,5,2,1,1,72.0,91.0,93.0,74.42857142857143,91.0,55.0,79.06666666666666,98.0,51.0,0.5555555555555556
2023-02-11,West US,Container,83,1324,417,114.78,0.95,1,5,2,1,1,55.0,84.0,62.0,77.42857142857143,91.0,55.0,79.1,98.0,51.0,0.8383838383838383
2023-02-11,West US,VM,57,1833,442,114.78,0.95,1,5,2,1,1,83.0,72.0,67.0,76.0,91.0,55.0,78.4,98.0,51.0,0.5757575757575758
2023-02-11,East US,Container,56,1063,459,114.78,0.95,1,5,2,1,1,57.0,55.0,90.0,71.14285714285714,91.0,55.0,78.13333333333334,98.0,51.0,0.5656565656565656
2023-02-11,East US,Storage,62,725,352,114.78,0.95,1,5,2,1,1,56.0,83.0,91.0,67.0,84.0,55.0,77.8,98.0,51.0,0.6262626262626263
2023-02-11,East US,VM,88,1963,210,114.78,0.95,1,5,2,1,1,62.0,57.0,84.0,67.57142857142857,88.0,55.0,77.86666666666666,98.0,51.0,0.8888888888888888
2023-02-11,West US,Storage,94,1889,306,114.78,0.95,1,5,2,1,1,88.0,56.0,72.0,70.71428571428571,94.0,55.0,79.3,98.0,55.0,0.9494949494949495
2023-02-12,Southeast Asia,Storage,57,1774,375,91.92,0.95,1,6,2,1,1,94.0,62.0,55.0,71.0,94.0,56.0,78.4,98.0,55.0,0.5757575757575758
2023-02-12,Southeast Asia,VM,73,1647,237,91.92,0.95,1,6,2,1,1,57.0,88.0,83.0,69.57142857142857,94.0,56.0,78.63333333333334,98.0,55.0,0.7373737373737373
2023-02-12,North Europe,Container,54,1918,425,91.92,0.95,1,6,2,1,1,73.0,94.0,57.0,69.14285714285714,94.0,54.0,77.8,98.0,54.0,0.5454545454545454
2023-02-12,North Europe,Storage,64,539,224,91.92,0.95,1,6,2,1,1,54.0,57.0,56.0,70.28571428571429,94.0,54.0,77.33333333333333,98.0,54.0,0.6464646464646465
2023-02-12,North Europe,VM,61,669,208,91.92,0.95,1,6,2,1,1,64.0,73.0,62.0,70.14285714285714,94.0,54.0,77.46666666666667,98.0,54.0,0.6161616161616161
2023-02-12,Southeast Asia,Container,75,1413,236,91.92,0.95,1,6,2,1,1,61.0,54.0,88.0,68.28571428571429,94.0,54.0,76.83333333333333,98.0,54.0,0.7575757575757576
2023-02-12,West US,Storage,60,1451,322,91.92,0.95,1,6,2,1,1,75.0,64.0,94.0,63.42857142857143,75.0,54.0,75.96666666666667,98.0,54.0,0.6060606060606061
2023-02-12,West US,VM,63,1880,297,91.92,0.95,1,6,2,1,1,60.0,61.0,57.0,64.28571428571429,75.0,54.0,74.9,98.0,54.0,0.6363636363636364
2023-02-12,East US,Container,96,1612,267,91.92,0.95,1,6,2,1,1,63.0,75.0,73.0,67.57142857142857,96.0,54.0,75.23333333333333,98.0,54.0,0.9696969696969697
2023-02-12,East US,Storage,84,1280,319,91.92,0.95,1,6,2,1,1,96.0,60.0,54.0,71.85714285714286,96.0,60.0,75.4,98.0,54.0,0.8484848484848485
2023-02-12,East US,VM,73,502,359,91.92,0.95,1,6,2,1,1,84.0,63.0,64.0,73.14285714285714,96.0,60.0,75.2,98.0,54.0,0.7373737373737373
2023-02-12,West US,Container,77,1718,425,91.92,0.95,1,6,2,1,1,73.0,96.0,61.0,75.42857142857143,96.0,60.0,75.13333333333334,98.0,54.0,0.7777777777777778
2023-02-13,Southeast Asia,Container,56,632,434,109.15,1.03,0,0,2,1,0,77.0,84.0,75.0,72.71428571428571,96.0,56.0,73.9,98.0,54.0,0.5656565656565656
2023-02-13,Southeast Asia,Storage,76,921,387,109.15,1.03,0,0,2,1,0,56.0,73.0,60.0,75.0,96.0,56.0,73.16666666666667,96.0,54.0,0.7676767676767676
2023-02-13,Southeast Asia,VM,74,1693,390,109.15,1.03,0,0,2,1,0,76.0,77.0,63.0,76.57142857142857,96.0,56.0,72.93333333333334,96.0,54.0,0.7474747474747475
2023-02-13,North Europe,Container,97,1280,244,109.15,1.03,0,0,2,1,0,74.0,56.0,96.0,76.71428571428571,97.0,56.0,73.13333333333334,97.0,54.0,0.9797979797979798
2023-02-13,North Europe,Storage,77,852,258,109.15,1.03,0,0,2,1,0,97.0,76.0,84.0,75.71428571428571,97.0,56.0,72.6,97.0,54.0,0.7777777777777778
2023-02-13,North Europe,VM,73,1670,367,109.15,1.03,0,0,2,1,0,77.0,74.0,73.0,75.71428571428571,97.0,56.0,72.96666666666667,97.0,54.0,0.7373737373737373
2023-02-13,West US,Container,76,1812,461,109.15,1.03,0,0,2,1,0,73.0,97.0,77.0,75.57142857142857,97.0,56.0,73.26666666666667,97.0,54.0,0.7676767676767676
2023-02-13,West US,VM,78,614,385,109.15,1.03,0,0,2,1,0,76.0,77.0,56.0,78.71428571428571,97.0,73.0,72.86666666666666,97.0,54.0,0.7878787878787878
2023-02-13,East US,Container,99,1563,423,109.15,1.03,0,0,2,1,0,78.0,73.0,76.0,82.0,99.0,73.0,73.13333333333334,99.0,54.0,1.0
2023-02-13,East US,Storage,54,1472,280,109.15,1.03,0,0,2,1,0,99.0,76.0,74.0,79.14285714285714,99.0,54.0,72.13333333333334,99.0,54.0,0.5454545454545454
2023-02-13,East US,VM,97,1472,483,109.15,1.03,0,0,2,1,0,54.0,78.0,97.0,79.14285714285714,99.0,54.0,72.96666666666667,99.0,54.0,0.9797979797979798
2023-02-13,West US,Storage,52,1563,239,109.15,1.03,0,0,2,1,0,97.0,99.0,77.0,75.57142857142857,99.0,52.0,72.86666666666666,99.0,52.0,0.5252525252525253
2023-02-14,North Europe,Storage,66,859,422,94.7,1.05,0,1,2,1,0,52.0,54.0,73.0,74.57142857142857,99.0,52.0,72.3,99.0,52.0,0.6666666666666666
2023-02-14,Southeast Asia,Storage,90,1747,259,94.7,1.05,0,1,2,1,0,66.0,97.0,76.0,76.57142857142857,99.0,52.0,73.4,99.0,52.0,0.9090909090909091
2023-02-14,Southeast Asia,VM,97,1849,273,94.7,1.05,0,1,2,1,0,90.0,52.0,78.0,79.28571428571429,99.0,52.0,74.76666666666667,99.0,52.0,0.9797979797979798
2023-02-14,North Europe,Container,83,1199,362,94.7,1.05,0,1,2,1,0,97.0,66.0,99.0,77.0,97.0,52.0,75.46666666666667,99.0,52.0,0.8383838383838383
2023-02-14,North Europe,VM,95,1636,432,94.7,1.05,0,1,2,1,0,83.0,90.0,54.0,82.85714285714286,97.0,52.0,75.7,99.0,52.0,0.9595959595959596
2023-02-14,Southeast Asia,Container,64,1745,236,94.7,1.05,0,1,2,1,0,95.0,97.0,97.0,78.14285714285714,97.0,52.0,74.7,99.0,52.0,0.6464646464646465
2023-02-14,West US,Storage,63,1088,211,94.7,1.05,0,1,2,1,0,64.0,83.0,52.0,79.71428571428571,97.0,63.0,74.9,99.0,52.0,0.6363636363636364
2023-02-14,West US,VM,88,581,457,94.7,1.05,0,1,2,1,0,63.0,95.0,66.0,82.85714285714286,97.0,63.0,75.4,99.0,52.0,0.8888888888888888
2023-02-14,East US,Container,92,1960,357,94.7,1.05,0,1,2,1,0,88.0,64.0,90.0,83.14285714285714,97.0,63.0,76.66666666666667,99.0,52.0,0.9292929292929293
2023-02-14,East US,Storage,80,1034,359,94.7,1.05,0,1,2,1,0,92.0,63.0,97.0,80.71428571428571,95.0,63.0,77.2,99.0,52.0,0.8080808080808081
2023-02-14,East US,VM,94,1325,448,94.7,1.05,0,1,2,1,0,80.0,88.0,83.0,82.28571428571429,95.0,63.0,78.3,99.0,52.0,0.9494949494949495
2023-02-14,West US,Container,88,1747,212,94.7,1.05,0,1,2,1,0,94.0,92.0,95.0,81.28571428571429,94.0,63.0,78.73333333333333,99.0,52.0,0.8888888888888888
2023-02-15,Southeast Asia,Container,72,1953,425,100.97,1.1,0,2,2,1,0,88.0,80.0,64.0,82.42857142857143,94.0,63.0,79.13333333333334,99.0,52.0,0.7272727272727273
2023-02-15,Southeast Asia,Storage,96,578,257,100.97,1.1,0,2,2,1,0,72.0,94.0,63.0,87.14285714285714,96.0,72.0,80.23333333333333,99.0,52.0,0.9696969696969697
2023-02-15,Southeast Asia,VM,60,1556,333,100.97,1.1,0,2,2,1,0,96.0,88.0,88.0,83.14285714285714,96.0,60.0,79.03333333333333,99.0,52.0,0.6060606060606061
2023-02-15,North Europe,Container,61,1530,228,100.97,1.1,0,2,2,1,0,60.0,72.0,92.0,78.71428571428571,96.0,60.0,78.26666666666667,99.0,52.0,0.6161616161616161
2023-02-15,North Europe,Storage,85,1262,426,100.97,1.1,0,2,2,1,0,61.0,96.0,80.0,79.42857142857143,96.0,60.0,78.66666666666667,99.0,52.0,0.8585858585858586
2023-02-15,North Europe,VM,96,784,403,100.97,1.1,0,2,2,1,0,85.0,60.0,94.0,79.71428571428571,96.0,60.0,79.3,99.0,52.0,0.9696969696969697
2023-02-15,West US,Container,67,805,469,100.97,1.1,0,2,2,1,0,96.0,61.0,88.0,76.71428571428571,96.0,60.0,79.66666666666667,99.0,52.0,0.6767676767676768
2023-02-15,West US,Storage,71,973,319,100.97,1.1,0,2,2,1,0,67.0,85.0,72.0,76.57142857142857,96.0,60.0,79.5,99.0,52.0,0.7171717171717171
2023-02-15,West US,VM,66,1023,392,100.97,1.1,0,2,2,1,0,71.0,96.0,96.0,72.28571428571429,96.0,60.0,79.23333333333333,99.0,52.0,0.6666666666666666
2023-02-15,East US,Container,53,1230,391,100.97,1.1,0,2,2,1,0,66.0,67.0,60.0,71.28571428571429,96.0,53.0,77.76666666666667,99.0,52.0,0.5353535353535354
2023-02-15,East US,Storage,69,983,441,100.97,1.1,0,2,2,1,0,53.0,71.0,61.0,72.42857142857143,96.0,53.0,77.5,99.0,52.0,0.696969696969697
2023-02-15,East US,VM,78,777,395,100.97,1.1,0,2,2,1,0,69.0,66.0,85.0,71.42857142857143,96.0,53.0,77.66666666666667,99.0,52.0,0.7878787878787878
2023-02-16,Southeast Asia,Storage,98,1292,479,92.98,0.97,0,3,2,1,0,78.0,53.0,96.0,71.71428571428571,98.0,53.0,78.4,99.0,52.0,0.98989898989899
2023-02-16,Southeast Asia,VM,87,1685,362,92.98,0.97,0,3,2,1,0,98.0,69.0,67.0,74.57142857142857,98.0,53.0,78.7,99.0,52.0,0.8787878787878788
2023-02-16,North Europe,Container,55,1976,456,92.98,0.97,0,3,2,1,0,87.0,78.0,71.0,72.28571428571429,98.0,53.0,77.23333333333333,98.0,52.0,0.5555555555555556
2023-02-16,North Europe,Storage,96,1368,283,92.98,0.97,0,3,2,1,0,55.0,98.0,66.0,76.57142857142857,98.0,53.0,78.63333333333334,98.0,52.0,0.9696969696969697
2023-02-16,North Europe,VM,77,1488,220,92.98,0.97,0,3,2,1,0,96.0,87.0,53.0,80.0,98.0,55.0,77.96666666666667,98.0,52.0,0.7777777777777778
2023-02-16,Southeast Asia,Container,61,1794,407,92.98,0.97,0,3,2,1,0,77.0,55.0,69.0,78.85714285714286,98.0,55.0,78.26666666666667,98.0,53.0,0.6161616161616161
2023-02-16,West US,Storage,63,1607,221,92.98,0.97,0,3,2,1,0,61.0,96.0,78.0,76.71428571428571,98.0,55.0,78.16666666666667,98.0,53.0,0.6363636363636364
2023-02-16,West US,VM,81,1653,374,92.98,0.97,0,3,2,1,0,63.0,77.0,98.0,74.28571428571429,96.0,55.0,77.86666666666666,98.0,53.0,0.8181818181818182
2023-02-16,East US,Container,78,656,274,92.98,0.97,0,3,2,1,0,81.0,61.0,87.0,73.0,96.0,55.0,77.23333333333333,98.0,53.0,0.7878787878787878
2023-02-16,East US,Storage,62,538,470,92.98,0.97,0,3,2,1,0,78.0,63.0,55.0,74.0,96.0,61.0,76.53333333333333,98.0,53.0,0.6262626262626263
2023-02-16,East US,VM,78,1015,298,92.98,0.97,0,3,2,1,0,62.0,81.0,96.0,71.42857142857143,81.0,61.0,75.96666666666667,98.0,53.0,0.7878787878787878
2023-02-16,West US,Container,60,1348,435,92.98,0.97,0,3,2,1,0,78.0,78.0,77.0,69.0,81.0,60.0,75.83333333333333,98.0,53.0,0.6060606060606061
2023-02-17,Southeast Asia,Storage,60,1587,404,96.08,0.85,0,4,2,1,0,60.0,62.0,61.0,68.85714285714286,81.0,60.0,75.73333333333333,98.0,53.0,0.6060606060606061
2023-02-17,Southeast Asia,VM,51,1867,271,96.08,0.85,0,4,2,1,0,60.0,78.0,63.0,67.14285714285714,81.0,51.0,74.5,98.0,51.0,0.5151515151515151
2023-02-17,North Europe,Container,97,1516,413,96.08,0.85,0,4,2,1,0,51.0,60.0,81.0,69.42857142857143,97.0,51.0,74.66666666666667,98.0,51.0,0.9797979797979798
2023-02-17,North Europe,Storage,93,1020,365,96.08,0.85,0,4,2,1,0,97.0,60.0,78.0,71.57142857142857,97.0,51.0,75.1,98.0,51.0,0.9393939393939394
2023-02-17,North Europe,VM,63,954,472,96.08,0.85,0,4,2,1,0,93.0,51.0,62.0,71.71428571428571,97.0,51.0,74.06666666666666,98.0,51.0,0.6363636363636364
2023-02-17,Southeast Asia,Container,66,571,476,96.08,0.85,0,4,2,1,0,63.0,97.0,78.0,70.0,97.0,51.0,73.33333333333333,98.0,51.0,0.6666666666666666
2023-02-17,West US,Storage,73,877,245,96.08,0.85,0,4,2,1,0,66.0,93.0,60.0,71.85714285714286,97.0,51.0,73.36666666666666,98.0,51.0,0.7373737373737373
2023-02-17,West US,VM,99,698,380,96.08,0.85,0,4,2,1,0,73.0,63.0,60.0,77.42857142857143,99.0,51.0,73.46666666666667,99.0,51.0,1.0
2023-02-17,East US,Container,64,1550,373,96.08,0.85,0,4,2,1,0,99.0,66.0,51.0,79.28571428571429,99.0,63.0,73.6,99.0,51.0,0.6464646464646465
2023-02-17,East US,Storage,78,1832,207,96.08,0.85,0,4,2,1,0,64.0,73.0,97.0,76.57142857142857,99.0,63.0,74.16666666666667,99.0,51.0,0.7878787878787878
2023-02-17,East US,VM,76,1583,344,96.08,0.85,0,4,2,1,0,78.0,99.0,93.0,74.14285714285714,99.0,63.0,73.86666666666666,99.0,51.0,0.7676767676767676
2023-02-17,West US,Container,64,1676,421,96.08,0.85,0,4,2,1,0,76.0,64.0,63.0,74.28571428571429,99.0,64.0,72.8,99.0,51.0,0.6464646464646465
2023-02-18,Southeast Asia,Container,51,1689,289,102.96,1.03,1,5,2,1,1,64.0,78.0,66.0,72.14285714285714,99.0,51.0,72.26666666666667,99.0,51.0,0.5151515151515151
2023-02-18,Southeast Asia,Storage,75,1417,302,102.96,1.03,1,5,2,1,1,51.0,76.0,73.0,72.42857142857143,99.0,51.0,72.4,99.0,51.0,0.7575757575757576
2023-02-18,Southeast Asia,VM,82,1088,315,102.96,1.03,1,5,2,1,1,75.0,64.0,99.0,70.0,82.0,51.0,72.93333333333334,99.0,51.0,0.8282828282828283
2023-02-18,North Europe,Container,82,501,424,102.96,1.03,1,5,2,1,1,82.0,51.0,64.0,72.57142857142857,82.0,51.0,73.9,99.0,51.0,0.8282828282828283
2023-02-18,North Europe,Storage,82,1213,441,102.96,1.03,1,5,2,1,1,82.0,75.0,78.0,73.14285714285714,82.0,51.0,74.33333333333333,99.0,51.0,0.8282828282828283
2023-02-18,North Europe,VM,71,591,347,102.96,1.03,1,5,2,1,1,82.0,82.0,76.0,72.42857142857143,82.0,51.0,74.1,99.0,51.0,0.7171717171717171
2023-02-18,West US,Container,81,1986,279,102.96,1.03,1,5,2,1,1,71.0,82.0,64.0,74.85714285714286,82.0,51.0,73.53333333333333,99.0,51.0,0.8181818181818182
2023-02-18,West US,VM,71,1611,240,102.96,1.03,1,5,2,1,1,81.0,82.0,51.0,77.71428571428571,82.0,71.0,73.0,99.0,51.0,0.7171717171717171
2023-02-18,East US,Container,82,601,466,102.96,1.03,1,5,2,1,1,71.0,71.0,75.0,78.71428571428571,82.0,71.0,73.9,99.0,51.0,0.8282828282828283
2023-02-18,East US,Storage,87,510,416,102.96,1.03,1,5,2,1,1,82.0,81.0,82.0,79.42857142857143,87.0,71.0,73.6,99.0,51.0,0.8787878787878788
2023-02-18,East US,VM,67,1843,294,102.96,1.03,1,5,2,1,1,87.0,71.0,82.0,77.28571428571429,87.0,67.0,73.26666666666667,99.0,51.0,0.6767676767676768
2023-02-18,West US,Storage,66,1087,245,102.96,1.03,1,5,2,1,1,67.0,82.0,82.0,75.0,87.0,66.0,73.43333333333334,99.0,51.0,0.6666666666666666
2023-02-19,North Europe,Storage,60,1607,407,100.05,0.98,1,6,2,1,1,66.0,87.0,71.0,73.42857142857143,87.0,60.0,73.33333333333333,99.0,51.0,0.6060606060606061
2023-02-19,Southeast Asia,Storage,90,1373,213,100.05,0.98,1,6,2,1,1,60.0,67.0,81.0,74.71428571428571,90.0,60.0,73.63333333333334,99.0,51.0,0.9090909090909091
2023-02-19,Southeast Asia,VM,75,1394,202,100.05,0.98,1,6,2,1,1,90.0,66.0,71.0,75.28571428571429,90.0,60.0,73.53333333333333,99.0,51.0,0.7575757575757576
2023-02-19,North Europe,Container,53,1913,221,100.05,0.98,1,6,2,1,1,75.0,60.0,82.0,71.14285714285714,90.0,53.0,73.23333333333333,99.0,51.0,0.5353535353535354
2023-02-19,North Europe,VM,96,750,206,100.05,0.98,1,6,2,1,1,53.0,90.0,87.0,72.42857142857143,96.0,53.0,73.83333333333333,99.0,51.0,0.9696969696969697
2023-02-19,Southeast Asia,Container,60,1477,211,100.05,0.98,1,6,2,1,1,96.0,75.0,67.0,71.42857142857143,96.0,53.0,73.83333333333333,99.0,51.0,0.6060606060606061
2023-02-19,West US,Storage,81,1052,403,100.05,0.98,1,6,2,1,1,60.0,53.0,66.0,73.57142857142857,96.0,53.0,74.53333333333333,99.0,51.0,0.8181818181818182
2023-02-19,East US,VM,95,621,342,100.05,0.98,1,6,2,1,1,81.0,96.0,60.0,78.57142857142857,96.0,53.0,76.0,99.0,51.0,0.9595959595959596
2023-02-19,East US,Storage,83,605,322,100.05,0.98,1,6,2,1,1,95.0,60.0,90.0,77.57142857142857,96.0,53.0,75.53333333333333,99.0,51.0,0.8383838383838383
2023-02-19,West US,Container,57,1841,283,100.05,0.98,1,6,2,1,1,83.0,81.0,75.0,75.0,96.0,53.0,74.33333333333333,99.0,51.0,0.5757575757575758
2023-02-19,West US,VM,58,1882,422,100.05,0.98,1,6,2,1,1,57.0,95.0,53.0,75.71428571428571,96.0,57.0,74.16666666666667,99.0,51.0,0.5858585858585859
2023-02-19,East US,Container,55,508,461,100.05,0.98,1,6,2,1,1,58.0,83.0,96.0,69.85714285714286,95.0,55.0,73.8,99.0,51.0,0.5555555555555556
2023-02-20,Southeast Asia,Storage,80,1456,223,85.85,0.96,0,0,2,1,0,55.0,57.0,60.0,72.71428571428571,95.0,55.0,74.03333333333333,99.0,51.0,0.8080808080808081
2023-02-20,Southeast Asia,VM,64,852,412,85.85,0.96,0,0,2,1,0,80.0,58.0,81.0,70.28571428571429,95.0,55.0,72.86666666666666,96.0,51.0,0.6464646464646465
2023-02-20,North Europe,Container,84,944,292,85.85,0.96,0,0,2,1,0,64.0,55.0,95.0,68.71428571428571,84.0,55.0,73.53333333333333,96.0,51.0,0.8484848484848485
2023-02-20,North Europe,Storage,52,1423,401,85.85,0.96,0,0,2,1,0,84.0,80.0,83.0,64.28571428571429,84.0,52.0,72.66666666666667,96.0,51.0,0.5252525252525253
2023-02-20,North Europe,VM,71,1048,258,85.85,0.96,0,0,2,1,0,52.0,64.0,57.0,66.28571428571429,84.0,52.0,72.5,96.0,51.0,0.7171717171717171
2023-02-20,Southeast Asia,Container,69,1304,203,85.85,0.96,0,0,2,1,0,71.0,84.0,58.0,67.85714285714286,84.0,52.0,72.66666666666667,96.0,51.0,0.696969696969697
2023-02-20,West US,Storage,81,806,499,85.85,0.96,0,0,2,1,0,69.0,52.0,55.0,71.57142857142857,84.0,52.0,73.66666666666667,96.0,52.0,0.8181818181818182
2023-02-20,West US,VM,57,808,382,85.85,0.96,0,0,2,1,0,81.0,71.0,80.0,68.28571428571429,84.0,52.0,73.06666666666666,96.0,52.0,0.5757575757575758
2023-02-20,East US,Container,68,1249,372,85.85,0.96,0,0,2,1,0,57.0,69.0,64.0,68.85714285714286,84.0,52.0,72.6,96.0,52.0,0.6868686868686869
2023-02-20,East US,Storage,94,1766,321,85.85,0.96,0,0,2,1,0,68.0,81.0,84.0,70.28571428571429,94.0,52.0,73.0,96.0,52.0,0.9494949494949495
2023-02-20,East US,VM,72,1408,224,85.85,0.96,0,0,2,1,0,94.0,57.0,52.0,73.14285714285714,94.0,57.0,72.66666666666667,96.0,52.0,0.7272727272727273
